usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type,High/Normal  Usage
15112,98,19-04-2024,1.9,241,4G,Normal Usage
15113,427,28-06-2023,1.42,59,4G,Normal Usage
15114,275,23-07-2023,1.22,97,4G,Normal Usage
15115,448,15-06-2022,4.61,180,4G,Normal Usage
15116,390,01-12-2023,0.62,113,4G,Normal Usage
15117,430,08-12-2022,3.31,102,4G,Normal Usage
15118,372,27-04-2023,3.54,56,4G,Normal Usage
15119,230,19-01-2022,1.36,284,4G,Normal Usage
15120,369,20-09-2023,0.88,128,4G,Normal Usage
15121,426,03-07-2022,1.59,85,4G,Normal Usage
15122,220,21-02-2024,0.24,199,4G,Normal Usage
15123,65,29-06-2023,0.12,70,4G,Normal Usage
15124,355,10-01-2022,0.3,97,5G,Normal Usage
15125,232,15-08-2023,0.52,299,5G,Normal Usage
15126,328,11-07-2022,1.75,175,5G,Normal Usage
15127,443,16-11-2022,4.73,232,4G,Normal Usage
15128,52,03-12-2023,0.67,74,4G,Normal Usage
15129,374,03-08-2023,6.84,142,4G,Normal Usage
15130,431,20-04-2023,7.75,22,4G,Normal Usage
15131,376,09-05-2024,7.98,180,4G,Normal Usage
15132,263,29-09-2023,4.54,44,5G,Normal Usage
15133,267,03-03-2023,1.13,91,4G,Normal Usage
15134,359,27-04-2024,0.19,268,4G,Normal Usage
15135,317,28-02-2022,2.1,33,4G,Normal Usage
15136,324,12-03-2023,2.04,165,4G,Normal Usage
15137,409,07-04-2022,4.74,69,4G,Normal Usage
15138,396,11-05-2023,13.8,195,4G,High Usage
15139,154,26-02-2024,1.77,132,4G,Normal Usage
15140,358,23-10-2023,1.06,246,5G,Normal Usage
15141,366,05-10-2022,0.51,167,4G,Normal Usage
15142,140,22-09-2022,0.01,276,5G,Normal Usage
15143,427,09-01-2022,1.78,155,4G,Normal Usage
15144,51,02-04-2023,2.03,22,4G,Normal Usage
15145,117,05-03-2024,4.36,199,4G,Normal Usage
15146,421,30-09-2022,1.76,274,5G,Normal Usage
15147,46,23-03-2024,6.21,49,4G,Normal Usage
15148,309,08-01-2022,2.47,185,4G,Normal Usage
15149,88,27-07-2022,4.59,19,4G,Normal Usage
15150,208,29-09-2023,0.4,115,4G,Normal Usage
15151,377,03-05-2022,4.83,91,4G,Normal Usage
15152,269,02-02-2022,2.81,52,5G,Normal Usage
15153,89,28-05-2023,0.47,122,4G,Normal Usage
15154,381,23-07-2022,0.53,264,4G,Normal Usage
15155,118,02-06-2023,6.53,3,5G,Normal Usage
15156,54,19-03-2024,0.08,168,5G,Normal Usage
15157,441,01-06-2023,1.55,280,4G,Normal Usage
15158,116,19-03-2023,0.94,289,4G,Normal Usage
15159,118,15-08-2023,2.73,72,4G,Normal Usage
15160,260,25-02-2024,4.58,136,5G,Normal Usage
15161,75,20-11-2023,1.12,255,5G,Normal Usage
15162,480,29-04-2024,1.39,140,5G,Normal Usage
15163,305,12-04-2024,10.03,207,4G,High Usage
15164,7,05-12-2022,3.83,259,4G,Normal Usage
15165,366,14-03-2023,5.69,262,4G,Normal Usage
15166,122,21-03-2023,1.44,270,4G,Normal Usage
15167,11,16-05-2022,0.67,37,5G,Normal Usage
15168,348,22-01-2023,1.33,202,4G,Normal Usage
15169,438,25-01-2022,3.15,223,4G,Normal Usage
15170,489,21-05-2023,0.29,51,5G,Normal Usage
15171,215,21-11-2022,0.79,80,4G,Normal Usage
15172,429,26-11-2023,0.12,210,4G,Normal Usage
15173,279,11-11-2023,1.42,6,5G,Normal Usage
15174,498,04-12-2022,4.39,44,5G,Normal Usage
15175,28,21-11-2023,0.06,276,5G,Normal Usage
15176,235,03-06-2024,2.81,258,4G,Normal Usage
15177,367,05-04-2022,6.74,141,4G,Normal Usage
15178,313,29-06-2023,0.68,257,4G,Normal Usage
15179,26,15-09-2023,2.96,284,4G,Normal Usage
15180,409,26-05-2022,9.23,36,4G,Normal Usage
15181,54,11-06-2024,8.19,44,5G,Normal Usage
15182,29,19-08-2022,0.67,119,4G,Normal Usage
15183,467,23-02-2024,0.26,45,4G,Normal Usage
15184,353,27-04-2024,0.4,139,5G,Normal Usage
15185,164,10-05-2023,3.03,52,5G,Normal Usage
15186,270,07-02-2022,3.23,287,4G,Normal Usage
15187,334,01-03-2023,2.8,273,5G,Normal Usage
15188,35,09-10-2023,1.02,268,5G,Normal Usage
15189,286,25-04-2024,0.47,278,5G,Normal Usage
15190,348,17-01-2024,2.17,61,5G,Normal Usage
15191,273,13-03-2023,1.65,53,5G,Normal Usage
15192,451,10-04-2024,3.26,68,4G,Normal Usage
15193,208,03-01-2023,1.46,241,4G,Normal Usage
15194,238,11-12-2022,1.03,269,4G,Normal Usage
15195,414,09-06-2022,0.87,251,4G,Normal Usage
15196,500,04-07-2023,0.59,283,4G,Normal Usage
15197,93,24-10-2023,0.77,70,4G,Normal Usage
15198,173,30-03-2024,0.25,99,4G,Normal Usage
15199,79,25-06-2023,1.06,60,5G,Normal Usage
15200,110,24-05-2022,0.09,102,5G,Normal Usage
15201,217,11-08-2023,0.52,118,4G,Normal Usage
15202,435,19-10-2023,3.43,16,4G,Normal Usage
15203,358,11-01-2024,0.98,190,5G,Normal Usage
15204,106,30-07-2023,2.76,211,5G,Normal Usage
15205,47,08-05-2024,3.15,77,5G,Normal Usage
15206,181,11-12-2022,2.18,45,5G,Normal Usage
15207,64,26-09-2022,7.97,92,5G,Normal Usage
15208,246,19-04-2024,0.05,12,4G,Normal Usage
15209,244,27-11-2023,3.35,227,4G,Normal Usage
15210,422,12-02-2024,7.97,16,5G,Normal Usage
15211,320,25-09-2022,4.96,61,4G,Normal Usage
15212,87,18-06-2022,0.46,42,5G,Normal Usage
15213,217,10-02-2024,0.99,67,4G,Normal Usage
15214,490,09-01-2024,0.47,211,5G,Normal Usage
15215,7,02-02-2022,2.3,202,4G,Normal Usage
15216,278,12-01-2023,3.11,213,4G,Normal Usage
15217,337,02-08-2022,0.95,108,4G,Normal Usage
15218,210,16-07-2023,1.94,283,5G,Normal Usage
15219,497,16-03-2023,2.94,93,4G,Normal Usage
15220,169,07-05-2023,1.37,224,5G,Normal Usage
15221,330,28-01-2023,4.81,224,5G,Normal Usage
15222,138,04-05-2023,3.69,238,5G,Normal Usage
15223,441,23-12-2023,0.17,117,5G,Normal Usage
15224,391,29-01-2022,2.43,90,4G,Normal Usage
15225,496,08-02-2022,0.67,288,4G,Normal Usage
15226,381,08-05-2024,2.04,280,4G,Normal Usage
15227,306,04-09-2023,7.86,18,5G,Normal Usage
15228,230,22-06-2022,5.28,174,5G,Normal Usage
15229,475,17-01-2022,1.3,105,4G,Normal Usage
15230,308,25-02-2022,0.86,288,4G,Normal Usage
15231,161,14-08-2022,0.67,247,4G,Normal Usage
15232,1,12-07-2023,1.9,141,4G,Normal Usage
15233,236,08-03-2022,0.3,297,4G,Normal Usage
15234,437,16-07-2022,1.99,192,4G,Normal Usage
15235,188,16-10-2023,0,290,4G,Normal Usage
15236,418,14-04-2024,0.98,207,4G,Normal Usage
15237,4,23-01-2022,0.62,247,4G,Normal Usage
15238,401,29-08-2023,8.87,141,4G,Normal Usage
15239,132,24-01-2024,3.25,221,4G,Normal Usage
15240,427,25-08-2022,1.08,224,4G,Normal Usage
15241,218,20-07-2023,0.24,183,4G,Normal Usage
15242,260,18-05-2022,1.82,187,4G,Normal Usage
15243,1,18-04-2023,0.6,112,4G,Normal Usage
15244,71,24-04-2024,1.92,180,4G,Normal Usage
15245,478,23-02-2024,4.51,198,5G,Normal Usage
15246,178,07-07-2023,2.39,69,4G,Normal Usage
15247,457,02-09-2023,2.51,85,4G,Normal Usage
15248,189,26-11-2023,1.95,38,4G,Normal Usage
15249,291,02-10-2023,6.55,130,4G,Normal Usage
15250,8,17-08-2022,6.72,9,5G,Normal Usage
15251,253,13-11-2022,1.8,2,4G,Normal Usage
15252,408,21-08-2023,0.91,149,4G,Normal Usage
15253,467,07-02-2024,1.54,66,4G,Normal Usage
15254,292,22-12-2023,0.52,192,4G,Normal Usage
15255,434,28-12-2023,2.53,96,4G,Normal Usage
15256,244,04-06-2024,1.73,18,4G,Normal Usage
15257,123,04-09-2023,0.27,97,4G,Normal Usage
15258,299,15-07-2023,0.55,56,4G,Normal Usage
15259,283,20-07-2022,1.63,106,4G,Normal Usage
15260,32,15-09-2022,5.46,87,5G,Normal Usage
15261,334,25-04-2023,2.09,140,4G,Normal Usage
15262,377,06-06-2024,2.86,143,4G,Normal Usage
15263,146,27-06-2022,1.04,51,4G,Normal Usage
15264,156,27-01-2024,2.12,211,4G,Normal Usage
15265,413,03-05-2022,1.48,40,5G,Normal Usage
15266,16,08-12-2022,2.69,90,4G,Normal Usage
15267,355,20-06-2022,0.13,38,4G,Normal Usage
15268,47,24-04-2024,1.7,12,4G,Normal Usage
15269,251,10-10-2023,0.88,95,4G,Normal Usage
15270,187,28-02-2022,0.99,108,4G,Normal Usage
15271,31,06-12-2023,8.11,103,5G,Normal Usage
15272,260,10-04-2023,0.5,230,5G,Normal Usage
15273,421,19-02-2024,0.93,42,4G,Normal Usage
15274,17,17-09-2022,1.78,208,5G,Normal Usage
15275,39,08-01-2023,4.97,87,4G,Normal Usage
15276,304,05-04-2022,1.35,92,5G,Normal Usage
15277,430,05-05-2022,3.41,173,5G,Normal Usage
15278,474,10-02-2022,4.85,125,4G,Normal Usage
15279,432,09-06-2024,0.93,108,4G,Normal Usage
15280,39,11-09-2022,1.25,46,5G,Normal Usage
15281,489,07-01-2022,1.1,213,4G,Normal Usage
15282,132,16-04-2023,4.47,91,4G,Normal Usage
15283,30,29-12-2023,0.11,180,4G,Normal Usage
15284,158,26-05-2023,0.92,40,5G,Normal Usage
15285,278,04-08-2023,2.84,258,5G,Normal Usage
15286,203,10-03-2022,2.08,120,4G,Normal Usage
15287,66,22-03-2022,1.43,76,5G,Normal Usage
15288,108,26-06-2023,1.94,94,4G,Normal Usage
15289,268,08-08-2023,0.55,268,5G,Normal Usage
15290,222,19-09-2022,1.41,17,4G,Normal Usage
15291,292,30-03-2022,1.74,292,4G,Normal Usage
15292,18,27-07-2022,5.79,170,4G,Normal Usage
15293,90,01-08-2022,0.76,161,4G,Normal Usage
15294,181,13-04-2024,5.06,51,4G,Normal Usage
15295,255,23-09-2022,2.58,35,5G,Normal Usage
15296,455,20-10-2022,0.05,186,4G,Normal Usage
15297,253,26-07-2022,3.22,247,5G,Normal Usage
15298,257,29-11-2022,0.09,51,4G,Normal Usage
15299,383,18-03-2022,14.86,18,4G,High Usage
15300,442,15-10-2022,5.15,91,4G,Normal Usage
15301,346,16-02-2022,0.88,138,5G,Normal Usage
15302,87,14-09-2023,0.74,219,4G,Normal Usage
15303,90,19-07-2022,1.2,98,5G,Normal Usage
15304,237,03-03-2023,1.1,235,5G,Normal Usage
15305,390,29-07-2022,1.16,206,4G,Normal Usage
15306,70,06-06-2024,0.96,143,4G,Normal Usage
15307,44,24-02-2023,2.43,198,5G,Normal Usage
15308,200,03-06-2022,0.45,286,5G,Normal Usage
15309,152,06-06-2023,4.68,263,4G,Normal Usage
15310,86,19-02-2023,4.18,216,4G,Normal Usage
15311,19,19-12-2022,1.62,188,4G,Normal Usage
15312,101,06-06-2022,4.79,43,4G,Normal Usage
15313,402,18-09-2022,0.71,290,4G,Normal Usage
15314,95,18-03-2022,0.04,188,4G,Normal Usage
15315,254,08-02-2024,2.41,193,4G,Normal Usage
15316,357,03-05-2023,1.53,269,4G,Normal Usage
15317,30,11-05-2022,2.09,259,5G,Normal Usage
15318,249,02-08-2023,5.74,238,5G,Normal Usage
15319,426,31-03-2023,8.76,111,5G,Normal Usage
15320,33,10-01-2024,2.52,68,5G,Normal Usage
15321,458,12-06-2022,3.61,48,4G,Normal Usage
15322,229,15-01-2022,0.22,150,5G,Normal Usage
15323,12,20-08-2022,0.44,238,5G,Normal Usage
15324,118,14-07-2022,3.3,114,5G,Normal Usage
15325,350,10-05-2024,1.41,74,4G,Normal Usage
15326,155,26-06-2023,1.48,97,4G,Normal Usage
15327,423,25-12-2022,0.92,110,4G,Normal Usage
15328,393,29-04-2024,2.34,284,4G,Normal Usage
15329,246,27-11-2022,0.51,255,5G,Normal Usage
15330,405,03-03-2023,2.46,116,4G,Normal Usage
15331,332,12-05-2023,0.48,175,5G,Normal Usage
15332,247,07-04-2024,0.16,227,4G,Normal Usage
15333,29,01-05-2023,1,105,4G,Normal Usage
15334,161,18-03-2024,0.66,238,4G,Normal Usage
15335,235,25-03-2023,5.5,99,4G,Normal Usage
15336,190,17-02-2023,0.14,175,4G,Normal Usage
15337,117,26-11-2022,0.49,248,4G,Normal Usage
15338,271,02-01-2024,1.99,75,4G,Normal Usage
15339,258,07-06-2024,1.64,2,5G,Normal Usage
15340,180,27-05-2022,0.12,80,4G,Normal Usage
15341,487,16-09-2022,0.02,287,5G,Normal Usage
15342,373,19-10-2022,11.07,7,4G,High Usage
15343,172,21-03-2024,2.69,86,4G,Normal Usage
15344,438,23-05-2022,1.14,285,4G,Normal Usage
15345,274,17-01-2024,1.59,73,5G,Normal Usage
15346,259,19-09-2023,0.77,122,4G,Normal Usage
15347,135,31-12-2022,1.06,293,4G,Normal Usage
15348,171,31-03-2022,2.62,142,5G,Normal Usage
15349,210,21-12-2023,5.36,157,4G,Normal Usage
15350,236,13-06-2022,0.51,108,4G,Normal Usage
15351,422,26-04-2023,4.59,194,5G,Normal Usage
15352,421,25-03-2022,0.32,35,4G,Normal Usage
15353,186,18-03-2022,0.61,89,4G,Normal Usage
15354,417,04-11-2023,0.09,295,4G,Normal Usage
15355,364,01-06-2023,0.38,200,4G,Normal Usage
15356,443,30-04-2023,6.23,45,4G,Normal Usage
15357,95,13-08-2023,1.54,106,4G,Normal Usage
15358,378,26-08-2023,0.2,169,5G,Normal Usage
15359,11,22-08-2023,8.03,145,4G,Normal Usage
15360,68,21-02-2024,5.28,177,4G,Normal Usage
15361,379,14-04-2022,3.51,60,5G,Normal Usage
15362,210,28-03-2023,6.78,2,4G,Normal Usage
15363,196,02-05-2023,0.62,81,5G,Normal Usage
15364,369,05-12-2022,4.53,262,5G,Normal Usage
15365,98,18-11-2023,2.93,286,4G,Normal Usage
15366,93,20-07-2023,5.1,94,4G,Normal Usage
15367,472,18-06-2024,3.99,63,5G,Normal Usage
15368,22,23-04-2023,1.06,245,5G,Normal Usage
15369,450,24-12-2023,3.72,76,4G,Normal Usage
15370,172,30-08-2023,0.76,258,4G,Normal Usage
15371,383,11-08-2022,1,92,4G,Normal Usage
15372,134,09-01-2022,0.29,290,4G,Normal Usage
15373,426,22-02-2022,6.84,270,4G,Normal Usage
15374,25,18-03-2022,0.86,20,4G,Normal Usage
15375,185,19-12-2023,1.84,61,5G,Normal Usage
15376,85,18-05-2023,1.24,259,4G,Normal Usage
15377,55,12-11-2022,8.04,236,5G,Normal Usage
15378,251,24-03-2024,1.02,140,4G,Normal Usage
15379,144,01-04-2024,3.77,166,4G,Normal Usage
15380,351,21-04-2024,4.83,66,4G,Normal Usage
15381,398,16-09-2023,1.43,57,4G,Normal Usage
15382,167,12-05-2024,1.19,211,4G,Normal Usage
15383,412,14-06-2022,3.44,129,5G,Normal Usage
15384,224,06-10-2022,6.1,24,4G,Normal Usage
15385,220,27-01-2022,3.52,10,5G,Normal Usage
15386,179,11-03-2022,0.64,256,4G,Normal Usage
15387,119,06-08-2022,5.48,80,4G,Normal Usage
15388,433,31-12-2022,1.23,285,4G,Normal Usage
15389,265,02-12-2023,2.15,18,5G,Normal Usage
15390,442,24-04-2024,4.45,109,4G,Normal Usage
15391,429,02-11-2022,0.52,33,4G,Normal Usage
15392,150,04-05-2022,3.84,287,5G,Normal Usage
15393,416,19-01-2022,2.27,254,5G,Normal Usage
15394,453,14-09-2022,5.6,125,4G,Normal Usage
15395,215,23-10-2022,0.47,208,5G,Normal Usage
15396,197,22-01-2022,1.36,133,4G,Normal Usage
15397,42,29-05-2024,4.47,85,5G,Normal Usage
15398,53,26-03-2023,0.05,74,4G,Normal Usage
15399,480,06-07-2023,0.3,134,4G,Normal Usage
15400,443,04-07-2023,11.66,172,4G,High Usage
15401,330,17-02-2022,0.82,212,4G,Normal Usage
15402,251,26-11-2023,9.28,18,4G,Normal Usage
15403,295,10-08-2023,0.5,118,5G,Normal Usage
15404,378,22-12-2023,1.12,284,5G,Normal Usage
15405,271,02-07-2022,3.49,226,4G,Normal Usage
15406,455,11-03-2023,2.68,211,4G,Normal Usage
15407,413,17-04-2022,2.18,188,4G,Normal Usage
15408,123,07-07-2022,1.89,150,4G,Normal Usage
15409,367,15-02-2024,4.64,222,5G,Normal Usage
15410,387,27-03-2022,0.67,127,4G,Normal Usage
15411,339,15-04-2024,1.46,247,4G,Normal Usage
15412,266,22-04-2024,0.42,50,4G,Normal Usage
15413,348,01-04-2023,2.27,190,4G,Normal Usage
15414,29,17-05-2022,0.72,236,4G,Normal Usage
15415,463,07-05-2024,1.02,21,4G,Normal Usage
15416,35,16-06-2024,1.59,109,4G,Normal Usage
15417,6,02-12-2022,0.07,32,4G,Normal Usage
15418,396,30-08-2023,0.24,126,4G,Normal Usage
15419,111,17-04-2024,2.9,43,4G,Normal Usage
15420,294,27-01-2024,1.4,6,4G,Normal Usage
15421,77,14-04-2023,5,127,5G,Normal Usage
15422,349,25-08-2023,2.97,90,4G,Normal Usage
15423,147,25-07-2023,0.02,129,5G,Normal Usage
15424,67,07-02-2023,2.4,16,4G,Normal Usage
15425,392,24-06-2023,0.25,185,4G,Normal Usage
15426,8,13-03-2022,3.8,109,4G,Normal Usage
15427,122,21-02-2024,11.92,285,4G,High Usage
15428,340,24-01-2022,1.89,162,5G,Normal Usage
15429,175,16-09-2023,2.87,74,4G,Normal Usage
15430,388,22-03-2024,0.68,198,4G,Normal Usage
15431,179,30-04-2023,1.44,286,5G,Normal Usage
15432,85,25-02-2022,4.85,181,4G,Normal Usage
15433,451,11-08-2022,0.46,96,4G,Normal Usage
15434,45,24-09-2023,0.77,50,4G,Normal Usage
15435,136,28-06-2022,1.47,33,4G,Normal Usage
15436,343,10-03-2024,3.11,20,4G,Normal Usage
15437,16,10-03-2023,1.18,183,4G,Normal Usage
15438,333,26-03-2023,6.57,292,5G,Normal Usage
15439,195,03-03-2024,0.25,63,5G,Normal Usage
15440,496,02-06-2024,1.16,123,4G,Normal Usage
15441,9,07-05-2023,3.09,100,4G,Normal Usage
15442,316,08-07-2022,0.64,118,4G,Normal Usage
15443,334,01-08-2023,2.67,77,4G,Normal Usage
15444,333,20-03-2024,0.45,180,4G,Normal Usage
15445,327,24-02-2023,0.14,198,5G,Normal Usage
15446,15,06-09-2022,0.32,189,5G,Normal Usage
15447,327,11-08-2023,6.65,102,4G,Normal Usage
15448,102,11-10-2023,2.01,274,4G,Normal Usage
15449,226,13-06-2022,3.98,129,4G,Normal Usage
15450,425,15-01-2024,1.01,240,4G,Normal Usage
15451,278,12-09-2022,2.25,133,4G,Normal Usage
15452,408,21-04-2023,1.71,156,4G,Normal Usage
15453,113,16-03-2024,7.28,157,4G,Normal Usage
15454,485,21-02-2023,3.44,189,4G,Normal Usage
15455,428,19-06-2022,3.28,99,4G,Normal Usage
15456,1,13-11-2022,0.12,51,5G,Normal Usage
15457,266,23-06-2022,1.99,48,4G,Normal Usage
15458,491,15-04-2023,1.57,99,4G,Normal Usage
15459,208,11-12-2022,6.57,250,4G,Normal Usage
15460,110,21-03-2023,0.74,53,4G,Normal Usage
15461,200,18-01-2022,0.79,136,5G,Normal Usage
15462,440,11-03-2022,1.32,161,4G,Normal Usage
15463,369,04-12-2022,0.7,291,5G,Normal Usage
15464,473,20-09-2023,0.35,80,4G,Normal Usage
15465,306,15-08-2023,4.87,219,4G,Normal Usage
15466,12,11-06-2023,2.04,84,4G,Normal Usage
15467,345,19-11-2023,4.94,82,4G,Normal Usage
15468,465,01-04-2023,4.45,66,4G,Normal Usage
15469,188,26-09-2022,0.83,233,5G,Normal Usage
15470,154,23-09-2023,1.98,197,4G,Normal Usage
15471,494,21-03-2024,0.22,258,4G,Normal Usage
15472,368,07-07-2022,6.17,176,4G,Normal Usage
15473,334,23-07-2023,1.29,297,4G,Normal Usage
15474,425,12-12-2023,1.25,279,4G,Normal Usage
15475,420,13-06-2023,0.9,299,4G,Normal Usage
15476,377,10-03-2023,1.54,128,4G,Normal Usage
15477,279,15-10-2022,0.73,179,4G,Normal Usage
15478,171,21-07-2023,1.17,291,5G,Normal Usage
15479,134,14-05-2023,4.02,206,5G,Normal Usage
15480,495,17-03-2023,4.49,293,4G,Normal Usage
15481,453,20-02-2024,0.91,174,5G,Normal Usage
15482,427,30-10-2022,1.58,28,5G,Normal Usage
15483,25,28-03-2022,5.18,178,4G,Normal Usage
15484,18,09-04-2024,0.14,40,4G,Normal Usage
15485,190,14-03-2023,5.5,191,4G,Normal Usage
15486,141,25-06-2023,0.62,236,4G,Normal Usage
15487,43,22-01-2022,2.84,224,5G,Normal Usage
15488,334,12-04-2024,2.18,113,5G,Normal Usage
15489,284,07-03-2024,2.01,277,5G,Normal Usage
15490,146,14-07-2023,4.9,16,4G,Normal Usage
15491,315,01-06-2023,0.27,85,4G,Normal Usage
15492,444,01-02-2024,1.07,180,4G,Normal Usage
15493,319,06-11-2023,1.93,144,4G,Normal Usage
15494,441,18-05-2023,4.17,224,4G,Normal Usage
15495,92,15-12-2023,0.61,53,4G,Normal Usage
15496,179,12-04-2023,4.06,67,4G,Normal Usage
15497,56,11-04-2022,1.28,106,4G,Normal Usage
15498,155,06-08-2023,0.52,76,5G,Normal Usage
15499,160,06-11-2023,3.56,26,4G,Normal Usage
15500,111,16-11-2023,0.24,154,5G,Normal Usage
15501,137,21-05-2022,1.81,71,5G,Normal Usage
15502,232,18-05-2022,0.17,179,5G,Normal Usage
15503,480,01-08-2023,1.1,46,5G,Normal Usage
15504,468,11-12-2023,2.3,241,4G,Normal Usage
15505,220,19-04-2024,2.03,276,4G,Normal Usage
15506,481,16-08-2022,1.3,104,5G,Normal Usage
15507,68,08-10-2022,1.4,94,5G,Normal Usage
15508,302,15-11-2023,0.64,218,4G,Normal Usage
15509,249,07-04-2024,1.52,169,5G,Normal Usage
15510,482,07-03-2023,7.66,282,4G,Normal Usage
15511,496,09-02-2022,4.75,127,4G,Normal Usage
15512,323,03-06-2023,0.39,199,4G,Normal Usage
15513,410,17-11-2023,0.08,34,4G,Normal Usage
15514,392,25-10-2023,6.78,143,4G,Normal Usage
15515,6,30-07-2022,1.87,291,4G,Normal Usage
15516,464,29-10-2022,1.93,65,4G,Normal Usage
15517,280,27-03-2022,3.79,218,5G,Normal Usage
15518,432,01-02-2023,0.94,55,4G,Normal Usage
15519,487,10-09-2022,1.64,144,4G,Normal Usage
15520,94,17-06-2023,8.66,212,4G,Normal Usage
15521,429,08-02-2024,2.79,93,4G,Normal Usage
15522,269,09-06-2024,0.42,105,4G,Normal Usage
15523,197,16-01-2023,0.36,83,4G,Normal Usage
15524,25,20-03-2023,0.57,135,5G,Normal Usage
15525,148,02-02-2022,3.64,145,4G,Normal Usage
15526,118,17-09-2022,0.88,248,4G,Normal Usage
15527,338,22-08-2022,0.05,17,5G,Normal Usage
15528,367,30-05-2023,7.21,124,5G,Normal Usage
15529,338,08-05-2024,0.46,1,4G,Normal Usage
15530,66,04-11-2022,0.02,199,4G,Normal Usage
15531,458,09-01-2024,0.68,137,4G,Normal Usage
15532,301,06-03-2024,0.67,202,4G,Normal Usage
15533,370,11-03-2022,1.37,281,4G,Normal Usage
15534,175,30-03-2023,6.33,29,5G,Normal Usage
15535,319,15-03-2023,5.28,55,4G,Normal Usage
15536,76,04-04-2024,1.53,118,4G,Normal Usage
15537,495,30-12-2022,1.32,131,4G,Normal Usage
15538,461,05-02-2024,2.02,230,5G,Normal Usage
15539,114,26-04-2023,0.7,151,4G,Normal Usage
15540,111,24-05-2022,0.13,20,4G,Normal Usage
15541,249,24-01-2022,7,67,4G,Normal Usage
15542,439,01-03-2023,0.52,125,4G,Normal Usage
15543,203,16-01-2024,0.55,42,5G,Normal Usage
15544,147,24-04-2024,1.6,181,4G,Normal Usage
15545,35,24-06-2022,1.69,99,4G,Normal Usage
15546,487,23-04-2024,0.05,239,4G,Normal Usage
15547,309,21-11-2022,0.4,199,5G,Normal Usage
15548,26,18-05-2024,1.19,115,4G,Normal Usage
15549,238,02-11-2023,2.88,114,5G,Normal Usage
15550,14,09-05-2024,0.65,141,4G,Normal Usage
15551,374,14-12-2022,1.37,118,4G,Normal Usage
15552,45,08-03-2024,2.04,92,4G,Normal Usage
15553,428,18-01-2022,5.49,8,4G,Normal Usage
15554,216,13-02-2022,0.99,72,5G,Normal Usage
15555,233,04-06-2022,0.36,25,5G,Normal Usage
15556,193,16-05-2024,1.68,238,4G,Normal Usage
15557,51,12-01-2023,3.43,144,4G,Normal Usage
15558,427,13-01-2024,0.29,67,4G,Normal Usage
15559,375,01-06-2024,1.38,187,5G,Normal Usage
15560,214,07-04-2024,0.04,130,4G,Normal Usage
15561,151,06-02-2023,0.09,220,4G,Normal Usage
15562,440,13-08-2022,1.65,280,4G,Normal Usage
15563,275,05-08-2022,0.89,276,4G,Normal Usage
15564,338,22-07-2023,4.66,139,5G,Normal Usage
15565,76,31-01-2022,2.3,53,5G,Normal Usage
15566,439,18-05-2024,1.51,0,4G,Normal Usage
15567,220,28-02-2022,1.31,127,4G,Normal Usage
15568,348,10-06-2024,1.72,0,4G,Normal Usage
15569,444,16-06-2024,0.1,172,5G,Normal Usage
15570,187,19-12-2022,5.58,265,4G,Normal Usage
15571,289,21-03-2023,15.95,295,4G,High Usage
15572,403,23-08-2022,0.5,255,4G,Normal Usage
15573,28,17-04-2022,0.32,173,4G,Normal Usage
15574,379,10-07-2022,0.39,44,4G,Normal Usage
15575,180,14-06-2023,2.7,140,4G,Normal Usage
15576,253,08-01-2024,2.71,26,5G,Normal Usage
15577,126,10-11-2023,4.71,232,4G,Normal Usage
15578,177,06-08-2023,3.48,208,4G,Normal Usage
15579,37,23-05-2024,1.49,49,4G,Normal Usage
15580,410,20-07-2023,2.37,60,4G,Normal Usage
15581,99,02-09-2022,2.91,242,4G,Normal Usage
15582,98,11-05-2024,1.8,268,4G,Normal Usage
15583,127,17-03-2022,1.61,139,4G,Normal Usage
15584,483,01-07-2023,2.59,156,4G,Normal Usage
15585,168,24-09-2022,2.04,84,4G,Normal Usage
